IDCONO|IDSUNO|IDSUTY|IDSUNM|IDALSU|IDSTAT|IDCORG|IDCOR2|IDLNCD|IDPHNO|IDPHN2|IDTLNO|IDTFNO|IDCSCD|IDECAR|IDDTFM|IDEDIT|IDVRNO|IDSUCO|IDSUAL|IDSUCM|IDMEPF|IDPODA|IDCFI1|IDCFI2|IDCFI3|IDCFI4|IDCFI5|IDHAFE|IDDESV|IDTIZO|IDFWSC|IDTXID|IDRGDT|IDRGTM|IDLMDT|IDCHNO|IDCHID|IDPPIN|IDLMTS|IDGEOC|IDRASN
100|57392|0|GLANDORE BUSINESS CENTRES|GLANDORE|20|||GB|00353316694700|||0035316694749|IE||DMY|.||||||0|OTHERS|0|||||GB|||1985|20110713|80035|20110713|315|CHMITCHELL|0|1310569367148|0|
100|57393|0|MICHAEL GRIEW - SOFTWARE CONSULTANCY|MICHAEL GR|20|||GB|00353214377614||||IE||DMY|.||||||0|PROFSERV|0|||||GB|||1987|20110713|80409|20110713|319|CHMITCHELL|0|1310569532089|0|
100|57394|0|MALDRON CITYWEST HOTEL|MALDRON CI|20|||GB|00353314619900|||0035314619910|IE||DMY|.||||||0|TRAVEL|0|||||GB|||1989|20110713|80815|20110713|323|CHMITCHELL|0|1310569817110|0|
100|57395|0|ACS AVIATION LTD|ACS AVIATI|20|||GB|||||GB||DMY|.||||||0|OEMOTHERS|0|||||GB|||1990|20110713|81408|20110713|315|CHMITCHELL|0|1310570124616|0|
100|57396|0|FULLER SMITH & TURNER PLC|FULLER SMI|20|||GB|0044208996200|||.|GB||DMY|.||||||0|OTHERS|0|||||GB|||1991|20110713|81719|20130722|321|RBAYAT|0|1374531117265|0|
100|57397|0|SLICK COATING & SOLUTIONS|SLICK COAT|20|||GB|6045078388|||6045078378|CA||DMY|.||||||0|OTHERS|0|||||GB|||0|20110713|164804|20110713|703|YSHAM|0|1310600967794|0|
100|57398|0|ORAPI APPLIED(S) PTE LTD|ORAPI APPL|20|||GB|65 62652888|||65 62686474|SG||DMY|.||||||0||0|||||GB|||0|20110713|165015|20110713|706|YSHAM|0|1310601077234|0|
100|57399|0|APC DUBLIN|APC DUBLIN|20|||GB|003531890272877|||.|IE||DMY|.||||||0||0|||||GB|||2033|20110715|14101|20110715|315|CHMITCHELL|0|1310719354366|0|
100|57400|0|NITE IZE INC|NITE IZE I|20|||GB|3034492576|||.|US||DMY|.||||||0||0|||||GB|||2034|20110715|14404|20110715|319|CHMITCHELL|0|1310719523275|0|
100|57401|0|PROCAD TRAINING|PROCAD|20|||GB|0035361498906|||.|IE||DMY|.||||||0|TRAINING|0|||||GB|||2035|20110715|14652|20110715|319|CHMITCHELL|0|1310719693122|0|
100|57402|0|JOHN BYRNE CARPENTRY SERVICES|JOHN B|20|||GB|00353(0)51858487|||.|IE||DMY|.||||||0|OTHERS|0|||||GB|||2036|20110715|14905|20110715|323|CHMITCHELL|0|1310719832590|0|
100|57403|0|MARLOW ROPES|MARLOW|20|||GB|01323 444444|||01323 444455|GB||DMY|.||||||0|OTHERS|0|||||GB|||2037|20110715|15130|20110715|315|CHMITCHELL|0|1310719965288|0|
100|57404|0|PASTURES NEW|PASTURES|20|||GB|||||GB||DMY|.||||||0|OTHERS|0|||||GB|||2038|20110715|15331|20110715|319|CHMITCHELL|0|1310720080706|0|
100|57405|0|VIOLA BLOMSTER OG INTERIOR AS|VIOLA|20|995039753||GB|004748316600||||NO||DMY|.||||||0|OTHERS|0|||||GB|||2039|20110715|15752|20110715|315|CHMITCHELL|0|1310720397200|0|
100|57406|0|KONTOR PARTNER NORGE|KONTOR|20|997002903||GB|004721015763||||NO||DMY|.||||||0|OTHERS|0|||||GB|||2040|20110715|20131|20110715|319|CHMITCHELL|0|1310720552527|0|
100|57407|0|CAE TRAINING NORWAY AS USD|CAE|20|||GB|51941600|||.|GB||DMY|.||||||0|TRAINING|0|||||GB|||0|20110715|20402|20130927|328|JGUDMESTAD|0|1380273703994|0|
100|57408|0|ROADPOST INC|ROADPOST I|20|||GB|18882901616X293||||CA||DMY|.||||||0|OTHERS|0|||||GB|||0|20110715|115316|20110715|709|YSHAM|0|1310756042443|0|
100|57409|0|COFACE|COFACE|20|||GB|||||FR||DMY|.||||||0|OTHERS|0|||||GB|||0|20110715|115546|20110715|712|YSHAM|0|1310756292370|0|
100|57410|0|CITY OF CLEVELAND|CITY OF CL|20|||GB|12166644744||||US||DMY|.||||||0|OTHERS|0|||||GB|||0|20110718|165613|20110718|322|YSHAM|0|1311033441842|0|
100|57411|0|ALERE HEALTH B.V.|ALERE HEAL|20|||GB|+31 013 4672700|||+31 013 4678016|NL||DMY|.||||||0|OTHERS|0|||||GB|||2051|20110719|4015|20110719|325|RBAKKER|0|1311061352280|0|
100|57412|0|SAXON AEROSPACE INC.|SAXON AERO|20|||GB|1 866 254 1288|||1 866 254 1288|CA||DMY|.||||||0|CONTSALARY|0|||||GB|||203367|20110719|104303|20220621|335|YSHAM|0|1655837476243|0|
100|57413|0|SAMATHA BUTERO|SAMATHA BU|20|||GB|||||US||DMY|.||||||0|OTHERS|0|||||GB|||2065|20110719|171344|20110719|328|YSHAM|0|1311120884624|0|
100|57415|0|ICAN ACCOUSTICS|ICAN|20|||GB|0035391588555|||.|IE||DMY|.||||||0|OTHERS|0|||||GB|||0|20110722|15156|20130808|325|AGOKUL|0|1375961730869|0|
100|57416|0|DIGITRON|DIGITRON|20|||GB|01803 407693|||.|GB||DMY|.||||||0|OTHERS|0|||||GB|||0|20110722|15450|20110722|319|STAYLOR|0|1311324961384|0|
100|57417|0|ELLEHELI LTD|ELLEHELI|20|||GB|||||GB||DMY|.||||||0|OTHERS|0|||||GB|||2086|20110722|80214|20110722|315|CHMITCHELL|0|1311347016696|0|
100|57418|0|DRAGON HELICOPTERS|DRAGON|20|||GB|00448455005425|||00448455005426|GB||DMY|.||||||0|OTHERS|0|||||GB|||2087|20110722|80611|20110722|320|CHMITCHELL|0|1311347334102|0|
100|57419|0|CABLE RADIO CARS|CABLE|20|||GB|||||GB||DMY|.||||||0|OTHERS|0|||||GB|||2088|20110722|81446|20110722|324|CHMITCHELL|0|1311347848602|0|
100|57420|0|CROWN RELOCATIONS|CROWN|20|||GB|00441506468150|||00441506468151|GB||DMY|.||||||0|OTHERS|0|||||GB|||2089|20110722|82444|20110722|328|CHMITCHELL|0|1311348435399|0|
100|57421|0|TONY HEFFER - PRIVATE HIRE|TONY H|20|||GB|00442083421479||||GB||DMY|.||||||0|OTHERS|0|||||GB|||2090|20110722|83411|20110722|332|CHMITCHELL|0|1311348918227|0|
100|57422|0|COMFORT HOTEL FLORØ|COMFORT|20|980333388||GB|004757741000||||GB||DMY|.||||||0|TRAVEL|0|||||GB|||2091|20110722|84048|20140402|339|JGUDMESTAD|0|1396423823295|0|
100|57423|0|NETPRINT BERGEN AS|NETPRINT|20|990271305||GB|004755137740||||GB||DMY|.||||||0|OTHERS|0|||||GB|||2092|20110722|84456|20110722|340|CHMITCHELL|0|1311349556587|0|
100|57424|0|FLUGGER AS|FLUGGER AS|20|928380173||GB|004723302190||||GB||DMY|.||||||0|OTHERS|0|||||GB|||2093|20110722|84742|20110722|344|CHMITCHELL|0|1311349736946|0|
100|57425|0|DO IT NOW FOUNDATION|DO IT NOW|20|||GB|+14807360599|||+14807360771|US||DMY|||||||0|OTHERS|0|||||GB|||0|20110725|13253|20110725|3|PRISA|0|1311583028024|0|
100|57426|0|HIS WILL SERVICES INC.|HIS WILL S|20|||GB|+19702196743||||US||DMY|||||||0|OTHERS|0|||||GB|||0|20110725|34218|20110725|3|PRISA|0|1311590660009|0|
100|57427|0|MICRON ANALYTICAL LTD|MICRO|20|||GB|01724 859984||||GB||DMY|.||||||0|OTHERS|0|||||GB|||2107|20110725|62632|20110728|317|CHMITCHELL|0|1311850159790|0|
100|57428|0|BILL BORDEN'S LOCKSMITHING|BILL BORDE|20|||GB|19028838269|||19028831831|CA||DMY|.|866933138|||||0|OTHERS|0|||||GB|||0|20110725|105535|20110725|328|YSHAM|0|1311616951618|0|
100|57429|0|YIGAL ARNON & CO, ADVOCATES|YIGAL ARNO|20|||GB|||||IL||DMY|.||||||0|OTHERS|0|||||GB|||0|20110725|112858|20110725|709|YSHAM|0|1311618600681|0|
100|57430|0|VEDDER PRICE P.C.|VEDDER PRI|20|||GB|13126097500|||13126095005|US||DMY|.||||||0|LEGAL|0|||||GB|||0|20110725|113044|20110725|712|JIRA11473|0|1311618698962|0|
100|57431|0|WOODHAMS RELOCATION CENTRE|WOODHAMS R|20|||GB|02 9955 3300||||AU||DMY|.|86 060 550 870|||||0|OTHERS|0|||||GB|||0|20110725|114312|20110725|715|YSHAM|0|1311619477743|0|
100|57432|0|BELL CANADA|BELL CANAD|20|||GB|SPECIAL BILLING||||CA||DMY|.||||||0|ITSYSTEMS|0|||||GB|||120667|20110725|115104|20140805|722|YSHAM|0|1407275749558|0|
100|57433|0|HFT PACKAGING BV|HFT PACKAG|20|||GB|+31 020 4544000|||.|NL||DMY|.||||||0|OTHERS|0|||||GB|||2130|20110726|20121|20130702|723|RBAYAT|0|1372806611921|0|
100|57434|0|KRAHE (VERSAND GMBH & CO. KG)|KRAHE (VER|20|||GB|0800 7222505|||0800 7222506|NL||DMY|.||||||0|OTHERS|0|||||GB|||2133|20110726|20619|20110726|724|RBAKKER|0|1311671409665|0|
100|57435|0|CENTRAL TAXIS ABERDEEN LTD|CENTRAL TA|20|||GB|01224 890089||||GB||DMY|.||||||0||0|||||GB|||2137|20110726|23603|20110726|315|CHMITCHELL|0|1311673039946|0|
100|57436|0|CROWN INTERN TRANSPORT BV|CROWN|20|||GB|0031315494180|||0031365494276|GB||DMY|.||||||0|OTHERS|0|||||GB|||2153|20110726|85351|20180710|317|LNGO|0|1531243190406|0|
100|57437|0|MIRI MARRIOTT RESORT & SPA|MIRI MARRI|20|||GB|+6085 402891|||+6085 402822|MY||DMY|.||||||0|TRAVEL|0|||||GB|||0|20110726|105532|20110726|722|YSHAM|0|1311703133915|0|
100|57438|0|CENTELHA ENGENHARIA CONSULTIVA LTDA|CENTELHA E|20|||GB|||||BR||DMY|.||||||0|OTHERS|0|||||GB|||0|20110726|105932|20110726|725|YSHAM|0|1311703239352|0|
100|57439|0|MILESTONE AVIATION GROUP|MILESTONE|20|||GB|||||IE||DMY|.||||||0|LEASE|0|||||GB|||293333|20110726|111623|20220209|733|YSHAM|0|1644427361317|0|
100|57440|0|STANLEY SERVICES LIMITED|STANLEY SE|20|||GB|+500 22622|||+500 22623|FK||DMY|.||||||0|OTHERS|0|||||GB|||0|20110727|143648|20110727|732|YSHAM|0|1311802657477|0|
100|57441|0|SULIVAN SHIPPING SERVICES LTD|SULIVAN SH|20|||GB|||||FK||DMY|.||||||0|OTHERS|0|||||GB|||0|20110727|151026|20110727|734|YSHAM|0|1311804645165|0|
100|57442|0|FALKLAND SECURITY SERVICES LTD|FALKLAND S|20|||GB|||||FK||DMY|.||||||0|OTHERS|0|||||GB|||0|20110727|151312|20110727|736|YSHAM|0|1311804806821|0|
100|57443|0|FALKLAND ISLANDS TOURS & TRAVEL|FALKLAND I|20|||GB|+500 21775||||FK||DMY|.||||||0|TRAVEL|0|||||GB|||0|20110727|154049|20110727|738|YSHAM|0|1311806489196|0|
100|57444|0|SHORTY'S BUILDING SERVICES|SHORTY'S B|20|||GB|+500 52007|||+500 22854|FK||DMY|.||||||0|OTHERS|0|||||GB|||0|20110727|154221|20110727|741|YSHAM|0|1311806600493|0|
100|57445|0|FALKLAND ISLANDS GOVERNMENT|FALKLAND I|20|||GB|||||FK||DMY|.||||||0|OTHERS|0|||||GB|||0|20110727|161603|20110727|743|YSHAM|0|1311808576962|0|
100|57446|0|TRIGGERS LAUNDRY SERVICE|TRIGGERS L|20|||GB|||||FK||DMY|.||||||0|OTHERS|0|||||GB|||0|20110727|161653|20110826|748|YSHAM|0|1314377860749|0|
100|57447|0|TINA HIRTLE & CAMPBELL KIRKHAM|TINA HIRTL|20|||GB|||||FK||DMY|.||||||0|OTHERS|0|||||GB|||0|20110727|161721|20110727|748|YSHAM|0|1311808671009|0|
100|57448|0|REPTON MEDICAL|REPTON|20|||GB|01623 827903|||.|GB||DMY|.||||||0|OTHERS|0|||||GB|||0|20110728|1510|20110728|319|STAYLOR|0|1311837461102|0|
100|57449|0|SENTRO TECH CORP|SENTRO TEC|20|||GB|14402600364|||14402600413|US||DMY|.||||||0||0|||||GB|||0|20110728|175007|20110728|751|YSHAM|0|1311900646477|0|
100|57450|0|ROYSON ENGINEERING COMPANY|ROYSON ENG|20|||GB|12156752800|||12156753035|US||DMY|.||||||0|OTHERS|0|||||GB|||0|20110728|175105|20110728|751|YSHAM|0|1311900705493|0|
100|57451|0|ADP INTERNATIONAL SERVICES BV|ADP INTERN|20|||GB|||||NL||DMY|.||||||0|PROFSERV|0|||||GB|||0|20110728|182007|20110728|754|YSHAM|0|1311902462477|0|
100|57452|0|HERITAGEPARTNERS ASSOCIATES|HERITAGEPA|20|||GB|||||LR||DMY|.||||||0|OTHERS|0|||||GB|||2187|20110729|23554|20110729|756|RBAKKER|0|1311932283181|0|
100|57453|0|GASTOPS LTD  (NOVA SCOTIA)|GASTOPS LT|20|||GB|19024343892|||19024343952|CA||DMY|.||||||0|OEMOTHERS|0|||||GB|||205680|20110729|131021|20170126|765|LEIF|0|1485426376221|0|
100|57454|0|HARRIS CONSULTING & TAX LTD - HCAT|HARRIS CON|20|||GB|1972 3 6123153|||1 972 54 6449398|IL||DMY|.||||||0|PROFSERV|0|||||GB|||0|20110729|132444|20110729|760|YSHAM|0|1311973683087|0|
100|57455|0|PACIFIC CABS|PACIFIC CA|20|||GB|6045743836|||6045762900|CA||DMY|.||||||0|OTHERS|0|||||GB|||0|20110729|141443|20111208|765|YSHAM|0|1323395206036|0|
100|57456|0|DEPARTMENT OF REVENUE - WASHINGTON|DEPARTMENT|20|||GB|||||US||DMY|.||||||0|OTHERS|0|||||GB|||0|20110729|141649|20110729|767|YSHAM|0|1311974316665|0|
100|57457|0|JASON JOHNSON|JASON JOHN|20|||GB|||||US||DMY|.||||||0|OTHERS|0|||||GB|||0|20110729|142450|20110729|769|YSHAM|0|1311974697259|0|
100|57458|0|LEO MORRISSETTE|LEO MORRIS|20|||GB|||||US||DMY|.||||||0|OTHERS|0|||||GB|||0|20110729|142519|20110729|771|YSHAM|0|1311974729087|0|
100|57459|0|SACE SpA|SACE SPA|20|||GB|39 06 6736874|||39 06 6736710|IT||DMY|.||||||0|OTHERS|0|||||GB|||0|20110729|145747|20110729|775|YSHAM|0|1311976842306|0|
100|57460|0|KONECRANES UK LTD (SERVICE DIVISION)|KONECRANES|20|||GB|44(0)1224 879535|||.|GB||DMY|.||||||0|OTHERS|0|||||GB|||2207|20110801|10727|20110801|315|CHMITCHELL|0|1312186132009|0|
100|57461|0|STAPLES RETAIL NORGE AS|STAPLES|20|968993038||GB|004722329500||||NO||DMY|.||||||0|OTHERS|0|||||GB|||2208|20110801|11408|20110801|315|CHMITCHELL|0|1312186537571|0|
100|57462|0|EUROPRIS BUTIKKDRIFT AS|EUROPRIS|20|987553014||GB|004746838775||||NO||DMY|.||||||0|OTHERS|0|||||GB|||2209|20110801|11803|20110801|319|CHMITCHELL|0|1312186792806|0|
100|57463|0|RED ROOSTER LIFTING LTD|RED ROOSTE|20|||GB|44 (0)1651872101||||GB||DMY|.||||||0|OTHERS|0|||||GB|||2211|20110801|13311|20170612|319|LEIF|0|1497262813699|0|
100|57464|0|TRADEMARK SELECTION GMBH|TRADEMARK|20|17040099286||GB||||0041447326654|NO||DMY|.||||||0|OTHERS|0|||||GB|||2212|20110801|13514|20110801|323|CHMITCHELL|0|1312187853290|0|
100|57465|0|VICKY PLETT|VICKY PLET|20|||GB|604-576-2691||||CA||DMY|.||||||0|OTHERS|0|||||GB|||0|20110802|84847|20110802|778|LNGO|0|1312300221274|0|
100|57466|0|INTERTEK DEER PARK LABORATORY|INTERTEK D|20|||GB|17138443200||||US||DMY|.||||||0|OTHERS|0|||||GB|||0|20110803|130314|20110803|781|YSHAM|0|1312402003345|0|
100|57467|0|MASTERTECH CLEANING SUPPLIES|MASTERTECH|20|||GB|6045514748||||CA||DMY|.||||||0|FACILITIES|0|||||GB|||0|20110804|103540|20110804|784|YSHAM|0|1312479406923|0|
100|57468|0|DR ROSENDORFF & PARTNERS (use 61182)|DR ROSENDO|90|||GB|021 424 2003|||021 424 2023|ZA||DMY|.||||||0|OTHERS|0|||||GB|||2255|20110804|103726|20131227|788|YSHAM|0|1388185861138|0|
100|57469|0|ALEJANDRO SANCHEZ|ALEJANDRO|20|||GB|||||AR||DMY|.||||||0|OTHERS|0|||||GB|||0|20110804|110105|20110804|781|LNGO|0|1312480963751|0|
100|57470|0|DANISH CIVIL AVIATION AUTHORITY|DANISH CIV|20|||GB|021 4242003|||021 4242023|DK||DMY|.||||||0|OEMOTHERS|0|||||GB|||0|20110804|112306|20120907|802|ASURIYANAR|0|1347057510401|0|
100|57471|0|CAPE DOLPHIN LIMITED|CAPE DOLPH|20|||GB|||||FK||DMY|.||||||0|OTHERS|0|||||GB|||0|20110804|112545|20110804|792|YSHAM|0|1312482394860|0|
100|57472|0|MALVINA HOUSE HOTEL|MALVINA HO|20|||GB|+500 21355||||FK||DMY|.||||||0|TRAVEL|0|||||GB|||0|20110804|112711|20110804|795|YSHAM|0|1312482461532|0|
100|57473|0|CABOT SHIPPING SUPPLIES|CABOT SHIP|20|||GB|18005650606|19024682057||19024682251|CA||DMY|.||||||0|OTHERS|0|||||GB|||0|20110804|120903|20110804|798|YSHAM|0|1312485010360|0|
100|57474|0|RBI HAWKER LTD|RBI HAWKER|20|||GB|971 43360144|||971 43360145|AE||DMY|.||||||0|OEMOTHERS|0|||||GB|||218262|20110804|135200|20191105|805|LNGO|0|1572989420416|0|
100|57475|0|CANADIAN SHIELD SECURITY INC|CANADIAN S|20|||GB|7782972522||||CA||DMY|.||||||0|OTHERS|0|||||GB|||0|20110808|130550|20130415|806|YSHAM|0|1366059741278|0|
100|57476|0|TOOLRUNNER LTD|TOOLRUNNER|20|||GB|+44 01224 773000|||44 01224723666|GB||DMY|.||||||0|OTHERS|0|||||GB|||2289|20110808|195750|20110808|315|CHMITCHELL|0|1312858746863|0|
100|57477|0|MEDION BV|MEDION BV|20|||GB|09006334661||||NL||DMY|.||||||0|OTHERS|0|||||GB|||2290|20110808|205036|20110808|315|CHMITCHELL|0|1312861926832|0|
100|57478|0|HAKO|HAKO|20|||GB|+31(0)488473333|||+31(0)488473334|NL||DMY|.||||||0|OTHERS|0|||||GB|||2291|20110808|205635|20220721|323|RKIRBY|0|1658397365558|0|
100|57479|0|EAGLE AFRICA INSURANCE BROKERS (T)|EAGLE AFRI|20|||GB|+255222773461|||+255222771301|TZ||DMY|.||||||0|INSURANCE|0|||||GB|||2292|20110809|12147|20110809|322|RBAKKER|0|1312878368175|0|
100|57480|0|Maringanha Villas SA|MARINGANHA|20|||GB|||||MZ||DMY|.||||||0|OTHERS|0|||||GB|||2294|20110809|12949|20110809|325|RBAKKER|0|1312878755066|0|
100|57481|0|PEMBA SAWMILL, LDA|PEMBA SAWM|20|||GB|+258843024850||||MZ||DMY|.||||||0|OTHERS|0|||||GB|||2296|20110809|13636|20110809|328|RBAKKER|0|1312879250394|0|
100|57482|0|TRAK-AUTO LDA|TRAK-AUTO|20|||GB|+25827220323|||+25827220384|MZ||DMY|.||||||0|OTHERS|0|||||GB|||2297|20110809|14205|20110809|331|RBAKKER|0|1312879508941|0|
100|57483|0|FORT MCMURRAY AIRPORT AUTHORITY|FORT MCMUR|20|||GB|17807903910|||17807903904|CA||DMY|.||||||0|AIRPORT|0|||||GB|||0|20110809|134356|20110809|808|YSHAM|0|1312926696482|0|
100|57484|0|ABA AIR GROUP|ABA AIR GR|20|||GB|305-594-5921|||305-594-5952|US||DMY|.||||||0|OTHERS|0|||||GB|||175450|20110809|152555|20151123|815|YSHAM|0|1448315648829|0|
100|57485|0|CIBT NEDERLAND|CIBT NEDER|20|||GB|+31 010 4049047||||NL||DMY|.||||||0|OTHERS|0|||||GB|||2323|20110810|22637|20110810|814|RBAKKER|0|1312968500473|0|
100|57486|0|JOOP GARDIEN B.V.|JOOP GARDI|20|||GB|+31 0174 610500|||+31 0174 624901|NL||DMY|.||||||0|OTHERS|0|||||GB|||2326|20110810|23053|20110810|817|RBAKKER|0|1312968765739|0|
100|57487|0|CARL STAHL AS|CARL STAHL|20|||GB|+4751944910||||NO||DMY||NO881657422MVA|||||0|OTHERS|0|||||GB|||2330|20110810|25531|20110810|3|PRISA|0|1312970400579|0|
100|57488|0|LORELEY LTD|LORELEY LT|20|||GB|0035386382525||||IE||DMY|.||||||0|OTHERS|0|||||GB|||2329|20110810|25844|20110810|315|CHMITCHELL|0|1312970450553|0|
100|57489|0|COMMTECH IT SOLUTIONS LIMITED|COMMTECH|20|||GB|00448450038015||||GB||DMY|.||||||0||0|||||GB|||0|20110810|81247|20110810|323|STAYLOR|0|1312989485863|0|
100|57490|0|MAXWELL DRUMMOND INTERNATIONAL|MAXWELL DR|20|||GB|+44(0)1224649400|||+44(0)1224649700|GB||DMY|.||||||0|OTHERS|0|||||GB|||0|20110810|161644|20110810|814|YSHAM|0|1313018255769|0|
100|57491|0|ACS AVIATION LTD|ACS|20|||GB|||||GB||DMY|.||||||0||0|||||GB|||2349|20110811|44627|20110811|315|CHMITCHELL|0|1313063251283|0|
100|57492|0|ATAEA AS|ATAEA AS|20|||GB|||||NO||DMY|.||||||0|OTHERS|0|||||GB|||2350|20110811|45606|20110811|316|CHMITCHELL|0|1313063832455|0|
100|57493|0|TOTAL BUTLER|TOTAL BUTL|20|||GB|08457 240241||||GB||DMY|.||||||0|OTHERS|0|||||GB|||2351|20110811|45751|20110811|314|CHMITCHELL|0|1313063928862|0|
100|57494|0|NORFOLK FIRE & RESCUE SERVICES|NORFOLK|20|||GB|01603 810351|||.|GB||DMY|.||||||0||0|||||GB|||0|20110811|45929|20130716|319|AGOKUL|0|1373973499205|0|
100|57495|0|WIPRO LIMITED|WIPRO LIMI|20|||GB|61 2 9394 8100|||61 2 9394 8199|US||DMY|.||||||0|PROFSERV|0|||||GB|||0|20110811|134304|20140619|822|KEAGLETO|0|1403184343589|0|
100|57496|0|LOOMIS EXPRESS|LOOMIS EXP|20|||GB|866-662-0021||||CA||DMY|.||||||0|OTHERS|0|||||GB|||0|20110811|134659|20110818|821|LNGO|0|1313688247735|0|
100|57497|0|NYSIF DISABILITY BENEFITS|NYSIF DISA|20|||GB|||||US||DMY|.||||||0|OTHERS|0|||||GB|||0|20110811|180953|20110811|823|YSHAM|0|1313111433485|0|
100|57498|0|BRUCE LAURIN|BRUCE LAUR|20|||GB|14034719380|14036753825||14036752713|CA||DMY|.||||||0|OTHERS|0|||||GB|||0|20110811|181205|20120312|827|YSHAM|0|1331593448070|0|
100|57499|0|AXTON INCORPORATED|AXTON INCO|20|||GB|6045222731X311|6049527700||6045249480|CA||DMY|.||||||0|OTHERS|0|||||GB|||2363|20110811|185039|20110811|830|YSHAM|0|1313113976016|0|
100|57500|0|EBCO METAL FINISHING LP|EBCO METAL|20|||GB|6042441500|||6042441581|CA||DMY|.||||||0|OTHERS|0|||||GB|||0|20110811|185425|20130531|835|RBAYAT|0|1370039373443|0|
100|57501|0|GRAND CAFE SJAPO|GRAND CAFE|20|||GB|+31 023 7071377||||NL||DMY|.||||||0|OTHERS|0|||||GB|||2365|20110812|1451|20110812|836|RBAKKER|0|1313133472016|0|
100|57502|0|BP TANZANIA LTD|BP TANZANI|20|||GB|||||TZ||DMY|.||||||0|PROFSERV|0|||||GB|||2368|20110812|70600|20110812|839|RBAKKER|0|1313158062807|0|
100|57503|0|JS PLATING AND REPAIR|JS PLATING|20|||GB|18176525325|||18176523322|US||DMY|.||||||0||0|||||GB|||0|20110812|161054|20110817|837|YSHAM|0|1313624372721|0|
100|57504|0|D ELSWORTH|D ELSWORTH|20|||GB|13106796757|||13106796217|US||DMY|.||||||0||0|||||GB|||0|20110812|161408|20110812|839|YSHAM|0|1313191040468|0|
100|57505|0|SUN CITY HELICOPTERS|SUN CITY H|20|||GB|||||AU||DMY|.||||||0||0|||||GB|||0|20110812|162059|20110812|842|YSHAM|0|1313191298280|0|
100|57506|0|MILLER WASTE SYSTEMS INC|MILLER WAS|20|||GB|19024683161||||CA||DMY|.||||||0|OTHERS|0|||||GB|||0|20110812|164708|20110812|845|YSHAM|0|1313192886155|0|
100|57507|0|BOB REVERT SECURITY SYSTEMS LTD|BOB REVERT|20|||GB|19024653118||||CA||DMY|.|R100565001|||||0|OTHERS|0|||||GB|||0|20110812|164833|20150605|851|LNGO|0|1433522192944|0|
100|57508|0|NOVA SCOTIA POWER INC|NOVA SCOTI|20|||GB|19024286320||||CA||DMY|.|11931 4938 RT|||||0|OTHERS|0|||||GB|||0|20110812|164945|20110812|851|YSHAM|0|1313193052765|0|
100|57509|0|TERRANCE L. REID|TERRANCE L|90|||GB|||||US||DMY|.||||||0|OTHERS|0|||||GB|||24172|20110812|181515|20120720|857|YSHAM|0|1342809989967|0|
100|57510|0|DEVELOPING ASSETS (UK) LTD (55131)|DEVELOPING|90|||GB|07811 942014||||GB||DMY|.|758 1408 18|||||0|OTHERS|0|||||GB|||3079|20110812|181626|20150909|864|YSHAM|0|1441828810637|0|
100|57511|0|JAGAL LIMITED (USE 61333)|JAGAL LIMI|90|||GB|||||NG||DMY|.||||||0|OTHERS|0|||||GB|||0|20110812|182337|20150202|862|YSHAM|0|1422929216504|0|
100|57512|0|ONTIME LOGISTICS NORGE AS|ONTIME LOG|20|||NO|+4724134000|||+4724134001|NO||DMY||NO912985067MVA|||||0|OTHERS|0|||||NO|||0|20110814|233422|20120424|9|AGOKUL|0|1335253058776|0|
100|57513|0|BLAKES SELF LOADING VEHICLES LTD|BLAKES SEL|20|||GB|07702 048488|01603 746645|||GB||DMY|||||||0|OTHERS|0|||||GB|||2386|20110815|74424|20110815|11|CHMITCHELL|0|1313420802731|0|
100|57514|0|FLANNERY CLEANING SERVICES|FLANNERY|20|||GB|003530719160132||||IE||DMY|||||||0|FACILITIES|0|||||GB|||0|20110816|60823|20110816|15|STAYLOR|0|1313500194191|0|
100|57515|0|METRO OFFICE SUPPLIES|METRO|20|||GB|0035361432000|||.|IE||DMY|||||||0|OTHERS|0|||||GB|||0|20110816|75957|20110816|19|STAYLOR|0|1313506884857|0|
100|57516|0|JW BUILD LIMITED|JW BUILD|20|||GB|07746 706551|||.|GB||DMY|||||||0||0|||||GB|||0|20110816|80220|20110816|26|STAYLOR|0|1313509109339|0|
100|57517|0|HARVARD BUSINESS PUBLISHING|HARVARD BU|20|||GB|12064170990|||16172310534|US||DMY|.||||||0|OTHERS|0|||||GB|||0|20110816|154628|20110816|864|YSHAM|0|1313534838120|0|
100|57518|0|ADDISON LEE PLC|ADDISON LE|20|||GB|+44 0844 800 667||||GB||DMY|.||||||0||0|||||GB|||0|20110816|155855|20110816|867|YSHAM|0|1313535577870|0|
100|57519|0|HILTON INSTRUMENTS LTD|HILTON|20|||GB|+44(0)1224729990|||+44(0)1224729991|GB||DMY|.||||||0|OEMOTHERS|0|||||GB|||2417|20110817|21654|20190516|317|SRAJPUT|0|1557994209494|0|
100|57520|0|VF NORTHERN EUROPE LTD|VF NORTHER|20|||GB|00448001456058||||GB||DMY|.|694828476|||||0|OTHERS|0|||||GB|||0|20110818|90328|20200518|329|LBALLINT|0|1589813823077|0|
100|57521|0|HOTEL SANTIKA|HOTEL SANT|20|||GB|62-542 757 8888|||65-542 757 8889|ID||DMY|.||||||0|TRAVEL|0|||||GB|||0|20110818|120133|20110818|870|YSHAM|0|1313694192297|0|
