tdcono|tddivi|tdidtr|tdmvxp|tdextp|tdmvxd|tdmbmd|tdtx15|tdtx40|tdtxid|tdrgdt|tdrgtm|tdlmdt|tdchno|tdchid
100|500|194||PFQ|5453_ARW|ATLA|ATLA|ATLA|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_BER|BNKP|BNKP|BNKP|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_BGL|BGLF|BGLF|BGLF|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_BSR|BSEX|BSEX|BSEX|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_CHR|CHR|CHR|CHR|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_CNT|SSSX|SSSX|SSSX|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_CPU|CPU|CPU|CPU|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_CXI|CXIT|CXIT|CXIT|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_DAY|DAFG|DAFG|DAFG|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_DDE|DDXE|DDXE|DDXE|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_DHL|DHLC|DHLC|DHLC|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_DOH|DOHR|DOHR|DOHR|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_DOT|DTNR|DTNR|DTNR|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_DYL|DYLT|DYLT|DYLT|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_EST|EXLW|EXLW|EXLW|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_EVN|EWIQ|EWIQ|EWIQ|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_FLE|FXFE|FXFE|FXFE|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_FLP|FXNL|FXNL|FXNL|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_FOA|FWDN|FWDN|FWDN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_FX1|FDEG|FDEG|FDEG|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_FX2|FDEN|FDEN|FDEN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_FX3|FDEG|FDEG|FDEG|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_FX4|FDEG|FDEG|FDEG|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_FX5|FDEG|FDEG|FDEG|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_FX6|FDEG|FDEG|FDEG|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_FX7|FDEG|FDEG|FDEG|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_FX8|FDEG|FDEG|FDEG|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_GOL|GTJN|GTJN|GTJN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_HER|HTPA|HTPA|HTPA|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_JFF|JFFF|JFFF|JFFF|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_LTC|FXFE|FXFE|FXFE|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_MAG|MULC|MULC|MULC|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_MON|MONC|MONC|MONC|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_ODF|OLDF|OLDF|OLDF|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_OLD|OLDF|OLDF|OLDF|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_POF|PYOE|PYOE|PYOE|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_POL|POLT|POLT|POLT|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_POP|PPTN|PPTN|PPTN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_RNL|R&L|R&L|R&L|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_RNM|RNMR|RNMR|RNMR|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_RRF|RTRR|RTRR|RTRR|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_SAI|SAIA|SAIA|SAIA|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_SPD|SDED|SDED|SDED|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_SUT|SUTU|SUTU|SUTU|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_TCC|CTBV|CTBV|CTBV|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_TFO|TFIN|TFIN|TFIN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_UFL|UFSR|UFSR|UFSR|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_UP1|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_UP2|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_UP3|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_UP4|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_UP5|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_UP6|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_UP7|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_UP8|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_UP9|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_US1|USPS|USPS|USPS|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_US2|USPS|USPS|USPS|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_UW1|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_UW2|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_UW3|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_VET|VXSL|VXSL|VXSL|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_WRD|WWCY|WWCY|WWCY|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|5453_XPO|XPOC|XPOC|XPOC|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380|WoodlandToPFG@zephyr.swc.com|596380|596380|0|20260504|220248|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_AAA|AACT|AACT|AACT|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_AAN|ABFL|ABFL|ABFL|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_ABF|AYEM|AYEM|AYEM|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_ADM|WHTX|WHTX|WHTX|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_AMA|AMZR|AMZR|AMZR|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_ARW|ATLA|ATLA|ATLA|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_BER|BNKP|BNKP|BNKP|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_BGL|BGLF|BGLF|BGLF|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_BSR|BSEX|BSEX|BSEX|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_C21|06|06|06|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_C22|00|00|00|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_CHR|CHR|CHR|CHR|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_CNT|SSSX|SSSX|SSSX|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_CPU|CPU|CPU|CPU|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_CXI|CXIT|CXIT|CXIT|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_DAY|DAFG|DAFG|DAFG|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_DDE|DDXE|DDXE|DDXE|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_DHL|DHLC|DHLC|DHLC|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_DOH|DOHR|DOHR|DOHR|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_DOT|DTNR|DTNR|DTNR|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_DYL|DYLT|DYLT|DYLT|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_EST|EXLW|EXLW|EXLW|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_EVN|EWIQ|EWIQ|EWIQ|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_FLE|FXFE|FXFE|FXFE|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_FLP|FXNL|FXNL|FXNL|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_FOA|FWDN|FWDN|FWDN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_FX1|FDEG|FDEG|FDEG|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_FX2|FDEN|FDEN|FDEN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_FX3|FDEG|FDEG|FDEG|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_FX4|FDEG|FDEG|FDEG|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_FX5|FDEG|FDEG|FDEG|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_FX6|FDEG|FDEG|FDEG|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_FX7|FDEG|FDEG|FDEG|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_FX8|FDEG|FDEG|FDEG|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_GOL|GTJN|GTJN|GTJN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_HER|HTPA|HTPA|HTPA|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_JFF|JFFF|JFFF|JFFF|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_LTC|FXFE|FXFE|FXFE|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_MAG|MULC|MULC|MULC|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_MON|MONC|MONC|MONC|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_ODF|OLDF|OLDF|OLDF|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_OLD|OLDF|OLDF|OLDF|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_POF|PYOE|PYOE|PYOE|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_POL|POLT|POLT|POLT|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_POP|PPTN|PPTN|PPTN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_RNL|R&L|R&L|R&L|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_RNM|RNMR|RNMR|RNMR|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_RRF|RTRR|RTRR|RTRR|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_SAI|SAIA|SAIA|SAIA|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_SPD|SDED|SDED|SDED|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_SUT|SUTU|SUTU|SUTU|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_TCC|CTBV|CTBV|CTBV|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_TFO|TFIN|TFIN|TFIN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_UFL|UFSR|UFSR|UFSR|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_UP1|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_UP2|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_UP3|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_UP4|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_UP5|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_UP6|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_UP7|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_UP8|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_UP9|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_US1|USPS|USPS|USPS|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_US2|USPS|USPS|USPS|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_UW1|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_UW2|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_UW3|UPSN|UPSN|UPSN|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_VET|VXSL|VXSL|VXSL|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_WRD|WWCY|WWCY|WWCY|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|596380_XPO|XPOC|XPOC|XPOC|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|6287|WoodlandToShamrock@zephyr.swc.com|6287|6287|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|71567|WoodlandToGFS@zephyr.swc.com|71567|71567|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509|WoodlandToFDirect@zephyr.swc.com|83509|83509|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_AAA|AAA Cooper|AAA Cooper|AAA Cooper|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_AAN|AANDB Freight|AANDB Freight|AANDB Freight|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_ABF|ABF Freight System|83509_ABF|83509_ABF|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_ADM|ADM|ADM|ADM|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_AMA|Amazon|Amazon|Amazon|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_ARW|Arrow|Arrow|Arrow|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_BER|Bernick|Bernick|Bernick|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_BGL|Blue Grace Logistics|83509_BGL|83509_BGL|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_BSR|Badger State|Badger State|Badger State|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_C21|00|00|00|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_C22|00|00|00|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_CHR|CH Robinson|CH Robinson|CH Robinson|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_CNT|Central Transportation|83509_CNT|83509_CNT|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_CPU|Customer Pick Up|83509_CPU|83509_CPU|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_CXI|CXI Trucking|CXI Trucking|CXI Trucking|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_DAY|Dayton|Dayton|Dayton|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_DDE|Double D Express|83509_DDE|83509_DDE|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_DHL|DHL|DHL|DHL|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_DOH|Dohrn|Dohrn|Dohrn|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_DOT|DOT|DOT|DOT|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_DYL|Daylight|Daylight|Daylight|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_EST|Estes|Estes|Estes|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_EVN|Evans|Evans|Evans|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_FLE|FedEx LTL Economy|83509_FLE|83509_FLE|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_FLP|FedEx LTL Priority|83509_FLP|83509_FLP|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_FOA|Forward Air|Forward Air|Forward Air|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_FX1|FX Ground|FX Ground|FX Ground|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_FX2|FX Express SVR|FX Express SVR|FX Express SVR|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_FX3|FX 2 Day|FX 2 Day|FX 2 Day|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_FX4|FX Standard O/N|FX Standard O/N|FX Standard O/N|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_FX5|FX Priority O/N|FX Priority O/N|FX Priority O/N|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_FX6|FX Intl Economy|FX Intl Economy|FX Intl Economy|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_FX7|FX Multi-Weight|FX Multi-Weight|FX Multi-Weight|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_FX8|FX Domestic Economy|83509_FX8|83509_FX8|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_GOL|Go2 Logistics|Go2 Logistics|Go2 Logistics|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_HER|Hercules|Hercules|Hercules|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_JFF|Jeff's Fast Freight|83509_JFF|83509_JFF|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_LTC|LTL-COLLECT|LTL-COLLECT|LTL-COLLECT|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_MAG|Magnum|Magnum|Magnum|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_MON|Monroe|Monroe|Monroe|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_ODF|Old Dominion Freight Line|83509_ODF|83509_ODF|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_OLD|Old Dominion|Old Dominion|Old Dominion|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_POF|Priority One|Priority One|Priority One|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_POL|Polaris|Polaris|Polaris|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_POP|Pope|Pope|Pope|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_RNL|R&L Carriers|R&L Carriers|R&L Carriers|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_RNM|R & M|R & M|R & M|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_RRF|Roadrunner|Roadrunner|Roadrunner|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_SAI|SAIA Motor Freight Line|83509_SAI|83509_SAI|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_SPD|Spee Dee|Spee Dee|Spee Dee|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_SUT|Sutton|Sutton|Sutton|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_TCC|The Custom Company|83509_TCC|83509_TCC|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_TFO|T-Force|T-Force|T-Force|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_UFL|Ulitmate Freight|83509_UFL|83509_UFL|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_UP1|UPS Ground|UPS Ground|UPS Ground|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_UP2|UPS 3 Day|UPS 3 Day|UPS 3 Day|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_UP3|UPS Blue|UPS Blue|UPS Blue|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_UP4|UPS Blue AM|UPS Blue AM|UPS Blue AM|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_UP5|UPS Red Saver|UPS Red Saver|UPS Red Saver|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_UP6|UPS Red|UPS Red|UPS Red|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_UP7|UPS Red AM|UPS Red AM|UPS Red AM|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_UP8|UPS Worldease|UPS Worldease|UPS Worldease|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_UP9|UPS GFP|UPS GFP|UPS GFP|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_US1|USPS First-Class Package|83509_US1|83509_US1|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_US2|USPS Priority Mail|83509_US2|83509_US2|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_UW1|UPS Worldwide Express|83509_UW1|83509_UW1|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_UW2|UPS Worldwide Expedited|83509_UW2|83509_UW2|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_UW3|UPS Worldwide Saver|83509_UW3|83509_UW3|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_VET|Veterans|Veterans|Veterans|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_WRD|Ward|Ward|Ward|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|83509_XPO|XPO Logistics Freight Inc|83509_XPO|83509_XPO|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|9718|WoodlandToShamrock@zephyr.swc.com|9718|9718|0|20260504|220249|20260504|1|SCOUGHLAN
100|500|194||PFQ|AAA|AAA Cooper|AAA Cooper|AAA Cooper|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|AAN|AANDB Freight|AANDB Freight|AANDB Freight|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|ABF|ABF Freight System|ABF|ABF|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|ADM|ADM|ADM|ADM|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|AMA|Amazon|Amazon|Amazon|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|ARW|Arrow|Arrow|Arrow|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|BER|Bernick|Bernick|Bernick|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|BGL|Blue Grace Logistics|BGL|BGL|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|BSR|Badger State|Badger State|Badger State|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|CHR|CH Robinson|CH Robinson|CH Robinson|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|CNT|Central Transportation|CNT|CNT|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|CPU|Customer Pick Up|CPU|CPU|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|CXI|CXI Trucking|CXI Trucking|CXI Trucking|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|DAY|Dayton|Dayton|Dayton|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|DDE|Double D Express|DDE|DDE|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|DHL|DHL|DHL|DHL|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|DOH|Dohrn|Dohrn|Dohrn|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|DOT|DOT|DOT|DOT|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|DYL|Daylight|Daylight|Daylight|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|EST|Estes|Estes|Estes|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|EVN|Evans|Evans|Evans|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|FLE|FedEx LTL Economy|FLE|FLE|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|FLP|FedEx LTL Priority|FLP|FLP|0|20260504|220250|20260504|1|SCOUGHLAN
100|500|194||PFQ|FOA|Forward Air|Forward Air|Forward Air|0|20260504|220250|20260504|1|SCOUGHLAN
